"","census","d_cutoff","x","y","soiltype"
"930",1,10,590,370,"2"
"931",1,10,610,370,"4"
"932",1,10,630,370,"4"
"933",1,10,650,370,"4"
"934",1,10,670,370,"4"
"935",1,10,690,370,"4"
"936",1,10,710,370,"4"
"937",1,10,730,370,"4"
"938",1,10,750,370,"4"
"939",1,10,770,370,"4"
"940",1,10,790,370,"4"
"941",1,10,810,370,"4"
"942",1,10,830,370,"1"
"943",1,10,850,370,"1"
"944",1,10,870,370,"1"
"945",1,10,890,370,"1"
"946",1,10,910,370,"1"
"947",1,10,930,370,"1"
"948",1,10,950,370,"1"
"949",1,10,970,370,"1"
"950",1,10,990,370,"1"
"951",1,10,10,390,"3"
"952",1,10,30,390,"4"
"953",1,10,50,390,"2"
"954",1,10,70,390,"3"
"955",1,10,90,390,"3"
"956",1,10,110,390,"2"
"957",1,10,130,390,"2"
"958",1,10,150,390,"2"
"959",1,10,170,390,"2"
"960",1,10,190,390,"2"
"961",1,10,210,390,"2"
"962",1,10,230,390,"2"
"963",1,10,250,390,"2"
"964",1,10,270,390,"2"
"965",1,10,290,390,"2"
"966",1,10,310,390,"2"
"967",1,10,330,390,"2"
"968",1,10,350,390,"2"
"969",1,10,370,390,"4"
"970",1,10,390,390,"4"
"971",1,10,410,390,"3"
"972",1,10,430,390,"3"
"973",1,10,450,390,"2"
"974",1,10,470,390,"2"
"975",1,10,490,390,"2"
"976",1,10,510,390,"2"
"977",1,10,530,390,"2"
"978",1,10,550,390,"2"
"979",1,10,570,390,"2"
"980",1,10,590,390,"4"
"981",1,10,610,390,"4"
"982",1,10,630,390,"4"
"983",1,10,650,390,"4"
"984",1,10,670,390,"4"
"985",1,10,690,390,"4"
"986",1,10,710,390,"4"
"987",1,10,730,390,"4"
"988",1,10,750,390,"4"
"989",1,10,770,390,"4"
"990",1,10,790,390,"4"
"991",1,10,810,390,"4"
"992",1,10,830,390,"4"
"993",1,10,850,390,"1"
"994",1,10,870,390,"1"
"995",1,10,890,390,"1"
"996",1,10,910,390,"1"
"997",1,10,930,390,"1"
"998",1,10,950,390,"1"
"999",1,10,970,390,"1"
"1000",1,10,990,390,"1"
"1001",1,10,10,410,"3"
"1002",1,10,30,410,"2"
"1003",1,10,50,410,"2"
"1004",1,10,70,410,"2"
"1005",1,10,90,410,"2"
"1006",1,10,110,410,"2"
"1007",1,10,130,410,"2"
"1008",1,10,150,410,"2"
"1009",1,10,170,410,"2"
"1010",1,10,190,410,"2"
"1011",1,10,210,410,"2"
"1012",1,10,230,410,"2"
"1013",1,10,250,410,"2"
"1014",1,10,270,410,"2"
"1015",1,10,290,410,"2"
"1016",1,10,310,410,"2"
"1017",1,10,330,410,"2"
"1018",1,10,350,410,"2"
"1019",1,10,370,410,"2"
"1020",1,10,390,410,"3"
"1021",1,10,410,410,"3"
"1022",1,10,430,410,"3"
"1023",1,10,450,410,"2"
"1024",1,10,470,410,"2"
"1025",1,10,490,410,"4"
"1026",1,10,510,410,"4"
"1027",1,10,530,410,"2"
"1028",1,10,550,410,"4"
"1029",1,10,570,410,"4"
"1030",1,10,590,410,"4"
"1031",1,10,610,410,"4"
"1032",1,10,630,410,"4"
"1033",1,10,650,410,"4"
"1034",1,10,670,410,"3"
"1035",1,10,690,410,"4"
"1036",1,10,710,410,"4"
"1037",1,10,730,410,"4"
"1038",1,10,750,410,"4"
"1039",1,10,770,410,"4"
"1040",1,10,790,410,"4"
"1041",1,10,810,410,"4"
"1042",1,10,830,410,"4"
"1043",1,10,850,410,"1"
"1044",1,10,870,410,"1"
"1045",1,10,890,410,"1"
"1046",1,10,910,410,"1"
"1047",1,10,930,410,"1"
"1048",1,10,950,410,"1"
"1049",1,10,970,410,"1"
"1050",1,10,990,410,"1"
"1051",1,10,10,430,"2"
"1052",1,10,30,430,"2"
"1053",1,10,50,430,"2"
"1054",1,10,70,430,"2"
"1055",1,10,90,430,"2"
"1056",1,10,110,430,"2"
"1057",1,10,130,430,"2"
"1058",1,10,150,430,"2"
"1059",1,10,170,430,"2"
"1060",1,10,190,430,"2"
"1061",1,10,210,430,"2"
"1062",1,10,230,430,"2"
"1063",1,10,250,430,"2"
"1064",1,10,270,430,"2"
"1065",1,10,290,430,"2"
"1066",1,10,310,430,"2"
"1067",1,10,330,430,"2"
"1068",1,10,350,430,"2"
"1069",1,10,370,430,"2"
"1070",1,10,390,430,"3"
"1071",1,10,410,430,"3"
"1072",1,10,430,430,"3"
"1073",1,10,450,430,"2"
"1074",1,10,470,430,"2"
"1075",1,10,490,430,"4"
"1076",1,10,510,430,"4"
"1077",1,10,530,430,"4"
"1078",1,10,550,430,"4"
"1079",1,10,570,430,"4"
"1080",1,10,590,430,"4"
"1081",1,10,610,430,"4"
"1082",1,10,630,430,"4"
"1083",1,10,650,430,"4"
"1084",1,10,670,430,"4"
"1085",1,10,690,430,"4"
"1086",1,10,710,430,"4"
"1087",1,10,730,430,"4"
"1088",1,10,750,430,"4"
"1089",1,10,770,430,"4"
"1090",1,10,790,430,"4"
"1091",1,10,810,430,"4"
"1092",1,10,830,430,"1"
"1093",1,10,850,430,"1"
"1094",1,10,870,430,"1"
"1095",1,10,890,430,"1"
"1096",1,10,910,430,"1"
"1097",1,10,930,430,"1"
"1098",1,10,950,430,"1"
"1099",1,10,970,430,"1"
"1100",1,10,990,430,"1"
"1101",1,10,10,450,"1"
"1102",1,10,30,450,"2"
"1103",1,10,50,450,"2"
"1104",1,10,70,450,"2"
"1105",1,10,90,450,"2"
"1106",1,10,110,450,"2"
"1107",1,10,130,450,"2"
"1108",1,10,150,450,"2"
"1109",1,10,170,450,"2"
"1110",1,10,190,450,"2"
"1111",1,10,210,450,"2"
"1112",1,10,230,450,"2"
"1113",1,10,250,450,"2"
"1114",1,10,270,450,"2"
"1115",1,10,290,450,"2"
"1116",1,10,310,450,"2"
"1117",1,10,330,450,"2"
"1118",1,10,350,450,"2"
"1119",1,10,370,450,"2"
"1120",1,10,390,450,"2"
"1121",1,10,410,450,"3"
"1122",1,10,430,450,"3"
"1123",1,10,450,450,"3"
"1124",1,10,470,450,"4"
"1125",1,10,490,450,"4"
"1126",1,10,510,450,"4"
"1127",1,10,530,450,"4"
"1128",1,10,550,450,"4"
"1129",1,10,570,450,"4"
"1130",1,10,590,450,"4"
"1131",1,10,610,450,"4"
"1132",1,10,630,450,"4"
"1133",1,10,650,450,"4"
"1134",1,10,670,450,"4"
"1135",1,10,690,450,"4"
"1136",1,10,710,450,"4"
"1137",1,10,730,450,"4"
"1138",1,10,750,450,"4"
"1139",1,10,770,450,"4"
"1140",1,10,790,450,"4"
"1141",1,10,810,450,"1"
"1142",1,10,830,450,"1"
"1143",1,10,850,450,"1"
"1144",1,10,870,450,"1"
"1145",1,10,890,450,"1"
"1146",1,10,910,450,"1"
"1147",1,10,930,450,"1"
"1148",1,10,950,450,"1"
"1149",1,10,970,450,"1"
"1150",1,10,990,450,"1"
"1151",1,10,10,470,"1"
"1152",1,10,30,470,"2"
"1153",1,10,50,470,"2"
"1154",1,10,70,470,"2"
"1155",1,10,90,470,"2"
"1156",1,10,110,470,"2"
"1157",1,10,130,470,"2"
"1158",1,10,150,470,"2"
"1159",1,10,170,470,"2"
"1160",1,10,190,470,"2"
"1161",1,10,210,470,"2"
"1162",1,10,230,470,"2"
"1163",1,10,250,470,"2"
"1164",1,10,270,470,"2"
"1165",1,10,290,470,"2"
"1166",1,10,310,470,"2"
"1167",1,10,330,470,"2"
"1168",1,10,350,470,"2"
"1169",1,10,370,470,"2"
"1170",1,10,390,470,"2"
"1171",1,10,410,470,"2"
"1172",1,10,430,470,"3"
"1173",1,10,450,470,"3"
"1174",1,10,470,470,"3"
"1175",1,10,490,470,"3"
"1176",1,10,510,470,"4"
"1177",1,10,530,470,"4"
"1178",1,10,550,470,"4"
"1179",1,10,570,470,"4"
"1180",1,10,590,470,"4"
"1181",1,10,610,470,"4"
"1182",1,10,630,470,"4"
"1183",1,10,650,470,"4"
"1184",1,10,670,470,"4"
"1185",1,10,690,470,"4"
"1186",1,10,710,470,"4"
"1187",1,10,730,470,"4"
"1188",1,10,750,470,"4"
"1189",1,10,770,470,"4"
"1190",1,10,790,470,"4"
"1191",1,10,810,470,"1"
"1192",1,10,830,470,"1"
"1193",1,10,850,470,"1"
"1194",1,10,870,470,"1"
"1195",1,10,890,470,"1"
"1196",1,10,910,470,"1"
"1197",1,10,930,470,"1"
"1198",1,10,950,470,"1"
"1199",1,10,970,470,"1"
"1200",1,10,990,470,"1"
"1201",1,10,10,490,"3"
"1202",1,10,30,490,"2"
"1203",1,10,50,490,"2"
"1204",1,10,70,490,"2"
"1205",1,10,90,490,"2"
"1206",1,10,110,490,"2"
"1207",1,10,130,490,"2"
"1208",1,10,150,490,"2"
"1209",1,10,170,490,"2"
"1210",1,10,190,490,"2"
"1211",1,10,210,490,"2"
"1212",1,10,230,490,"2"
"1213",1,10,250,490,"2"
"1214",1,10,270,490,"2"
"1215",1,10,290,490,"2"
"1216",1,10,310,490,"2"
"1217",1,10,330,490,"2"
"1218",1,10,350,490,"2"
"1219",1,10,370,490,"2"
"1220",1,10,390,490,"2"
"1221",1,10,410,490,"2"
"1222",1,10,430,490,"3"
"1223",1,10,450,490,"3"
"1224",1,10,470,490,"3"
"1225",1,10,490,490,"3"
"1226",1,10,510,490,"3"
"1227",1,10,530,490,"4"
"1228",1,10,550,490,"4"
"1229",1,10,570,490,"4"
"1230",1,10,590,490,"4"
"1231",1,10,610,490,"2"
"1232",1,10,630,490,"2"
"1233",1,10,650,490,"2"
"1234",1,10,670,490,"2"
"1235",1,10,690,490,"4"
"1236",1,10,710,490,"4"
"1237",1,10,730,490,"4"
"1238",1,10,750,490,"4"
"1239",1,10,770,490,"4"
"1240",1,10,790,490,"4"
"1241",1,10,810,490,"1"
"1242",1,10,830,490,"1"
"1243",1,10,850,490,"1"
"1244",1,10,870,490,"1"
"1245",1,10,890,490,"1"
"1246",1,10,910,490,"1"
"1247",1,10,930,490,"1"
"1248",1,10,950,490,"1"
"1249",1,10,970,490,"1"
"1250",1,10,990,490,"1"
"1251",1,20,10,10,"2"
"1252",1,20,30,10,"2"
"1253",1,20,50,10,"2"
"1254",1,20,70,10,"2"
"1255",1,20,90,10,"2"
"1256",1,20,110,10,"2"
"1257",1,20,130,10,"2"
"1258",1,20,150,10,"2"
"1259",1,20,170,10,"2"
"1260",1,20,190,10,"2"
"1261",1,20,210,10,"2"
"1262",1,20,230,10,"2"
"1263",1,20,250,10,"2"
"1264",1,20,270,10,"1"
"1265",1,20,290,10,"2"
"1266",1,20,310,10,"3"
"1267",1,20,330,10,"3"
"1268",1,20,350,10,"3"
"1269",1,20,370,10,"2"
"1270",1,20,390,10,"1"
"1271",1,20,410,10,"1"
"1272",1,20,430,10,"2"
"1273",1,20,450,10,"2"
"1274",1,20,470,10,"2"
"1275",1,20,490,10,"3"
"1276",1,20,510,10,"3"
"1277",1,20,530,10,"1"
"1278",1,20,550,10,"1"
"1279",1,20,570,10,"2"
"1280",1,20,590,10,"1"
"1281",1,20,610,10,"1"
"1282",1,20,630,10,"2"
"1283",1,20,650,10,"2"
"1284",1,20,670,10,"2"
"1285",1,20,690,10,"1"
"1286",1,20,710,10,"1"
"1287",1,20,730,10,"4"
"1288",1,20,750,10,"4"
"1289",1,20,770,10,"1"
"1290",1,20,790,10,"1"
"1291",1,20,810,10,"3"
"1292",1,20,830,10,"2"
"1293",1,20,850,10,"4"
"1294",1,20,870,10,"4"
"1295",1,20,890,10,"4"
"1296",1,20,910,10,"4"
"1297",1,20,930,10,"4"
"1298",1,20,950,10,"4"
"1299",1,20,970,10,"4"
"1300",1,20,990,10,"4"
"1301",1,20,10,30,"2"
"1302",1,20,30,30,"2"
"1303",1,20,50,30,"2"
"1304",1,20,70,30,"2"
"1305",1,20,90,30,"2"
"1306",1,20,110,30,"2"
"1307",1,20,130,30,"2"
"1308",1,20,150,30,"2"
"1309",1,20,170,30,"2"
"1310",1,20,190,30,"4"
"1311",1,20,210,30,"2"
"1312",1,20,230,30,"2"
"1313",1,20,250,30,"2"
"1314",1,20,270,30,"1"
"1315",1,20,290,30,"2"
"1316",1,20,310,30,"2"
"1317",1,20,330,30,"3"
"1318",1,20,350,30,"2"
"1319",1,20,370,30,"2"
"1320",1,20,390,30,"1"
"1321",1,20,410,30,"1"
"1322",1,20,430,30,"1"
"1323",1,20,450,30,"1"
"1324",1,20,470,30,"1"
"1325",1,20,490,30,"1"
"1326",1,20,510,30,"1"
"1327",1,20,530,30,"1"
"1328",1,20,550,30,"1"
"1329",1,20,570,30,"1"
"1330",1,20,590,30,"1"
"1331",1,20,610,30,"1"
"1332",1,20,630,30,"1"
"1333",1,20,650,30,"1"
"1334",1,20,670,30,"1"
"1335",1,20,690,30,"1"
"1336",1,20,710,30,"1"
"1337",1,20,730,30,"4"
"1338",1,20,750,30,"4"
"1339",1,20,770,30,"1"
"1340",1,20,790,30,"1"
"1341",1,20,810,30,"1"
"1342",1,20,830,30,"2"
"1343",1,20,850,30,"1"
"1344",1,20,870,30,"4"
"1345",1,20,890,30,"4"
"1346",1,20,910,30,"4"
"1347",1,20,930,30,"4"
"1348",1,20,950,30,"4"
"1349",1,20,970,30,"4"
"1350",1,20,990,30,"4"
"1351",1,20,10,50,"3"
"1352",1,20,30,50,"2"
"1353",1,20,50,50,"2"
"1354",1,20,70,50,"2"
"1355",1,20,90,50,"2"
"1356",1,20,110,50,"2"
"1357",1,20,130,50,"2"
"1358",1,20,150,50,"2"
"1359",1,20,170,50,"2"
"1360",1,20,190,50,"2"
"1361",1,20,210,50,"2"
"1362",1,20,230,50,"2"
"1363",1,20,250,50,"4"
"1364",1,20,270,50,"4"
"1365",1,20,290,50,"2"
"1366",1,20,310,50,"2"
"1367",1,20,330,50,"2"
"1368",1,20,350,50,"4"
"1369",1,20,370,50,"4"
"1370",1,20,390,50,"1"
"1371",1,20,410,50,"1"
"1372",1,20,430,50,"1"
"1373",1,20,450,50,"1"
"1374",1,20,470,50,"1"
"1375",1,20,490,50,"1"
"1376",1,20,510,50,"1"
"1377",1,20,530,50,"1"
"1378",1,20,550,50,"1"
"1379",1,20,570,50,"1"
"1380",1,20,590,50,"1"
"1381",1,20,610,50,"1"
"1382",1,20,630,50,"1"
"1383",1,20,650,50,"1"
"1384",1,20,670,50,"1"
"1385",1,20,690,50,"1"
"1386",1,20,710,50,"1"
"1387",1,20,730,50,"4"
"1388",1,20,750,50,"4"
"1389",1,20,770,50,"1"
"1390",1,20,790,50,"1"
"1391",1,20,810,50,"2"
"1392",1,20,830,50,"2"
"1393",1,20,850,50,"1"
"1394",1,20,870,50,"1"
"1395",1,20,890,50,"4"
"1396",1,20,910,50,"4"
"1397",1,20,930,50,"4"
"1398",1,20,950,50,"4"
"1399",1,20,970,50,"4"
"1400",1,20,990,50,"4"
"1401",1,20,10,70,"2"
"1402",1,20,30,70,"2"
"1403",1,20,50,70,"2"
"1404",1,20,70,70,"2"
"1405",1,20,90,70,"2"
"1406",1,20,110,70,"2"
"1407",1,20,130,70,"2"
"1408",1,20,150,70,"2"
"1409",1,20,170,70,"2"
"1410",1,20,190,70,"3"
"1411",1,20,210,70,"3"
"1412",1,20,230,70,"3"
"1413",1,20,250,70,"3"
"1414",1,20,270,70,"4"
"1415",1,20,290,70,"4"
"1416",1,20,310,70,"4"
"1417",1,20,330,70,"4"
"1418",1,20,350,70,"4"
"1419",1,20,370,70,"4"
"1420",1,20,390,70,"1"
"1421",1,20,410,70,"3"
"1422",1,20,430,70,"3"
"1423",1,20,450,70,"3"
"1424",1,20,470,70,"1"
"1425",1,20,490,70,"1"
"1426",1,20,510,70,"1"
"1427",1,20,530,70,"1"
"1428",1,20,550,70,"1"
"1429",1,20,570,70,"1"
"1430",1,20,590,70,"1"
"1431",1,20,610,70,"1"
"1432",1,20,630,70,"1"
"1433",1,20,650,70,"1"
"1434",1,20,670,70,"1"
"1435",1,20,690,70,"1"
"1436",1,20,710,70,"1"
"1437",1,20,730,70,"1"
"1438",1,20,750,70,"4"
"1439",1,20,770,70,"2"
"1440",1,20,790,70,"2"
"1441",1,20,810,70,"2"
"1442",1,20,830,70,"2"
"1443",1,20,850,70,"1"
"1444",1,20,870,70,"1"
"1445",1,20,890,70,"1"
"1446",1,20,910,70,"4"
"1447",1,20,930,70,"4"
"1448",1,20,950,70,"4"
"1449",1,20,970,70,"4"
"1450",1,20,990,70,"4"
"1451",1,20,10,90,"2"
"1452",1,20,30,90,"2"
"1453",1,20,50,90,"2"
"1454",1,20,70,90,"2"
"1455",1,20,90,90,"2"
"1456",1,20,110,90,"4"
"1457",1,20,130,90,"2"
"1458",1,20,150,90,"2"
"1459",1,20,170,90,"3"
"1460",1,20,190,90,"3"
"1461",1,20,210,90,"3"
"1462",1,20,230,90,"3"
"1463",1,20,250,90,"3"
"1464",1,20,270,90,"4"
"1465",1,20,290,90,"4"
"1466",1,20,310,90,"4"
"1467",1,20,330,90,"4"
"1468",1,20,350,90,"4"
"1469",1,20,370,90,"4"
"1470",1,20,390,90,"4"
"1471",1,20,410,90,"4"
"1472",1,20,430,90,"3"
"1473",1,20,450,90,"3"
"1474",1,20,470,90,"1"
"1475",1,20,490,90,"1"
"1476",1,20,510,90,"1"
"1477",1,20,530,90,"1"
"1478",1,20,550,90,"1"
"1479",1,20,570,90,"1"
"1480",1,20,590,90,"1"
"1481",1,20,610,90,"1"
"1482",1,20,630,90,"1"
"1483",1,20,650,90,"1"
"1484",1,20,670,90,"1"
"1485",1,20,690,90,"1"
"1486",1,20,710,90,"1"
"1487",1,20,730,90,"1"
"1488",1,20,750,90,"1"
"1489",1,20,770,90,"4"
"1490",1,20,790,90,"2"
"1491",1,20,810,90,"2"
"1492",1,20,830,90,"2"
"1493",1,20,850,90,"1"
"1494",1,20,870,90,"1"
"1495",1,20,890,90,"1"
"1496",1,20,910,90,"1"
"1497",1,20,930,90,"4"
"1498",1,20,950,90,"4"
"1499",1,20,970,90,"4"
"1500",1,20,990,90,"4"
"1501",1,20,10,110,"2"
"1502",1,20,30,110,"2"
"1503",1,20,50,110,"2"
"1504",1,20,70,110,"2"
"1505",1,20,90,110,"4"
"1506",1,20,110,110,"4"
"1507",1,20,130,110,"4"
"1508",1,20,150,110,"4"
"1509",1,20,170,110,"4"
"1510",1,20,190,110,"3"
"1511",1,20,210,110,"3"
"1512",1,20,230,110,"3"
"1513",1,20,250,110,"3"
"1514",1,20,270,110,"4"
"1515",1,20,290,110,"4"
"1516",1,20,310,110,"4"
"1517",1,20,330,110,"4"
"1518",1,20,350,110,"4"
"1519",1,20,370,110,"4"
"1520",1,20,390,110,"4"
"1521",1,20,410,110,"4"
"1522",1,20,430,110,"4"
"1523",1,20,450,110,"4"
"1524",1,20,470,110,"4"
"1525",1,20,490,110,"1"
"1526",1,20,510,110,"1"
"1527",1,20,530,110,"1"
"1528",1,20,550,110,"1"
"1529",1,20,570,110,"1"
"1530",1,20,590,110,"1"
"1531",1,20,610,110,"1"
"1532",1,20,630,110,"1"
"1533",1,20,650,110,"1"
"1534",1,20,670,110,"1"
"1535",1,20,690,110,"1"
"1536",1,20,710,110,"1"
"1537",1,20,730,110,"1"
"1538",1,20,750,110,"1"
"1539",1,20,770,110,"4"
"1540",1,20,790,110,"4"
"1541",1,20,810,110,"2"
"1542",1,20,830,110,"2"
"1543",1,20,850,110,"1"
"1544",1,20,870,110,"1"
"1545",1,20,890,110,"1"
"1546",1,20,910,110,"1"
"1547",1,20,930,110,"4"
"1548",1,20,950,110,"4"
"1549",1,20,970,110,"4"
"1550",1,20,990,110,"4"
"1551",1,20,10,130,"2"
"1552",1,20,30,130,"2"
"1553",1,20,50,130,"2"
"1554",1,20,70,130,"2"
"1555",1,20,90,130,"4"
"1556",1,20,110,130,"4"
"1557",1,20,130,130,"4"
"1558",1,20,150,130,"4"
"1559",1,20,170,130,"4"
"1560",1,20,190,130,"4"
"1561",1,20,210,130,"4"
"1562",1,20,230,130,"4"
"1563",1,20,250,130,"4"
"1564",1,20,270,130,"4"
"1565",1,20,290,130,"4"
"1566",1,20,310,130,"4"
"1567",1,20,330,130,"4"
"1568",1,20,350,130,"4"
"1569",1,20,370,130,"4"
"1570",1,20,390,130,"4"
"1571",1,20,410,130,"4"
"1572",1,20,430,130,"4"
"1573",1,20,450,130,"4"
"1574",1,20,470,130,"4"
"1575",1,20,490,130,"1"
"1576",1,20,510,130,"1"
"1577",1,20,530,130,"1"
"1578",1,20,550,130,"1"
"1579",1,20,570,130,"1"
"1580",1,20,590,130,"1"
"1581",1,20,610,130,"1"
"1582",1,20,630,130,"1"
"1583",1,20,650,130,"1"
"1584",1,20,670,130,"1"
"1585",1,20,690,130,"1"
"1586",1,20,710,130,"1"
"1587",1,20,730,130,"1"
"1588",1,20,750,130,"1"
"1589",1,20,770,130,"1"
"1590",1,20,790,130,"4"
"1591",1,20,810,130,"4"
"1592",1,20,830,130,"2"
"1593",1,20,850,130,"3"
"1594",1,20,870,130,"1"
"1595",1,20,890,130,"1"
"1596",1,20,910,130,"4"
"1597",1,20,930,130,"4"
"1598",1,20,950,130,"4"
"1599",1,20,970,130,"4"
"1600",1,20,990,130,"4"
"1601",1,20,10,150,"2"
"1602",1,20,30,150,"2"
"1603",1,20,50,150,"2"
"1604",1,20,70,150,"2"
"1605",1,20,90,150,"2"
"1606",1,20,110,150,"4"
"1607",1,20,130,150,"4"
"1608",1,20,150,150,"4"
"1609",1,20,170,150,"4"
"1610",1,20,190,150,"4"
"1611",1,20,210,150,"4"
"1612",1,20,230,150,"4"
"1613",1,20,250,150,"4"
"1614",1,20,270,150,"4"
"1615",1,20,290,150,"4"
"1616",1,20,310,150,"4"
"1617",1,20,330,150,"4"
"1618",1,20,350,150,"4"
"1619",1,20,370,150,"4"
"1620",1,20,390,150,"4"
"1621",1,20,410,150,"4"
"1622",1,20,430,150,"4"
"1623",1,20,450,150,"4"
"1624",1,20,470,150,"4"
"1625",1,20,490,150,"4"
"1626",1,20,510,150,"1"
"1627",1,20,530,150,"1"
"1628",1,20,550,150,"1"
"1629",1,20,570,150,"1"
"1630",1,20,590,150,"1"
"1631",1,20,610,150,"1"
"1632",1,20,630,150,"1"
"1633",1,20,650,150,"1"
"1634",1,20,670,150,"1"
"1635",1,20,690,150,"1"
"1636",1,20,710,150,"1"
"1637",1,20,730,150,"1"
"1638",1,20,750,150,"2"
"1639",1,20,770,150,"2"
"1640",1,20,790,150,"4"
"1641",1,20,810,150,"4"
"1642",1,20,830,150,"2"
"1643",1,20,850,150,"2"
"1644",1,20,870,150,"1"
"1645",1,20,890,150,"1"
"1646",1,20,910,150,"4"
"1647",1,20,930,150,"4"
"1648",1,20,950,150,"4"
"1649",1,20,970,150,"4"
"1650",1,20,990,150,"4"
"1651",1,20,10,170,"2"
"1652",1,20,30,170,"2"
"1653",1,20,50,170,"2"
"1654",1,20,70,170,"2"
"1655",1,20,90,170,"2"
"1656",1,20,110,170,"2"
"1657",1,20,130,170,"4"
"1658",1,20,150,170,"4"
"1659",1,20,170,170,"4"
"1660",1,20,190,170,"4"
"1661",1,20,210,170,"4"
"1662",1,20,230,170,"4"
"1663",1,20,250,170,"4"
"1664",1,20,270,170,"4"
"1665",1,20,290,170,"4"
"1666",1,20,310,170,"4"
"1667",1,20,330,170,"4"
"1668",1,20,350,170,"4"
"1669",1,20,370,170,"4"
"1670",1,20,390,170,"4"
"1671",1,20,410,170,"4"
"1672",1,20,430,170,"4"
"1673",1,20,450,170,"4"
"1674",1,20,470,170,"4"
"1675",1,20,490,170,"4"
"1676",1,20,510,170,"1"
"1677",1,20,530,170,"1"
"1678",1,20,550,170,"3"
"1679",1,20,570,170,"3"
"1680",1,20,590,170,"1"
"1681",1,20,610,170,"1"
"1682",1,20,630,170,"3"
"1683",1,20,650,170,"3"
"1684",1,20,670,170,"3"
"1685",1,20,690,170,"3"
"1686",1,20,710,170,"3"
"1687",1,20,730,170,"3"
"1688",1,20,750,170,"2"
"1689",1,20,770,170,"2"
"1690",1,20,790,170,"4"
"1691",1,20,810,170,"4"
"1692",1,20,830,170,"4"
"1693",1,20,850,170,"2"
"1694",1,20,870,170,"2"
"1695",1,20,890,170,"1"
"1696",1,20,910,170,"4"
"1697",1,20,930,170,"4"
"1698",1,20,950,170,"4"
"1699",1,20,970,170,"4"
"1700",1,20,990,170,"4"
"1701",1,20,10,190,"2"
"1702",1,20,30,190,"2"
"1703",1,20,50,190,"2"
"1704",1,20,70,190,"2"
"1705",1,20,90,190,"2"
"1706",1,20,110,190,"2"
"1707",1,20,130,190,"4"
"1708",1,20,150,190,"3"
"1709",1,20,170,190,"3"
"1710",1,20,190,190,"4"
"1711",1,20,210,190,"4"
"1712",1,20,230,190,"4"
"1713",1,20,250,190,"4"
"1714",1,20,270,190,"4"
"1715",1,20,290,190,"4"
"1716",1,20,310,190,"4"
"1717",1,20,330,190,"4"
"1718",1,20,350,190,"4"
"1719",1,20,370,190,"4"
"1720",1,20,390,190,"4"
"1721",1,20,410,190,"4"
"1722",1,20,430,190,"4"
"1723",1,20,450,190,"4"
"1724",1,20,470,190,"4"
"1725",1,20,490,190,"4"
"1726",1,20,510,190,"4"
"1727",1,20,530,190,"4"
"1728",1,20,550,190,"3"
"1729",1,20,570,190,"3"
"1730",1,20,590,190,"1"
"1731",1,20,610,190,"3"
"1732",1,20,630,190,"3"
"1733",1,20,650,190,"3"
"1734",1,20,670,190,"3"
"1735",1,20,690,190,"3"
"1736",1,20,710,190,"3"
"1737",1,20,730,190,"3"
"1738",1,20,750,190,"3"
"1739",1,20,770,190,"3"
"1740",1,20,790,190,"1"
"1741",1,20,810,190,"4"
"1742",1,20,830,190,"4"
"1743",1,20,850,190,"2"
"1744",1,20,870,190,"2"
"1745",1,20,890,190,"1"
"1746",1,20,910,190,"4"
"1747",1,20,930,190,"4"
"1748",1,20,950,190,"4"
"1749",1,20,970,190,"4"
"1750",1,20,990,190,"4"
"1751",1,20,10,210,"2"
"1752",1,20,30,210,"2"
"1753",1,20,50,210,"2"
"1754",1,20,70,210,"2"
"1755",1,20,90,210,"2"
"1756",1,20,110,210,"2"
"1757",1,20,130,210,"2"
"1758",1,20,150,210,"2"
"1759",1,20,170,210,"3"
"1760",1,20,190,210,"3"
"1761",1,20,210,210,"3"
"1762",1,20,230,210,"4"
"1763",1,20,250,210,"4"
"1764",1,20,270,210,"4"
"1765",1,20,290,210,"4"
"1766",1,20,310,210,"4"
"1767",1,20,330,210,"4"
"1768",1,20,350,210,"4"
"1769",1,20,370,210,"4"
"1770",1,20,390,210,"4"
"1771",1,20,410,210,"3"
"1772",1,20,430,210,"3"
"1773",1,20,450,210,"3"
"1774",1,20,470,210,"3"
"1775",1,20,490,210,"4"
"1776",1,20,510,210,"4"
"1777",1,20,530,210,"4"
"1778",1,20,550,210,"3"
"1779",1,20,570,210,"1"
"1780",1,20,590,210,"1"
"1781",1,20,610,210,"3"
"1782",1,20,630,210,"3"
"1783",1,20,650,210,"3"
"1784",1,20,670,210,"1"
"1785",1,20,690,210,"1"
"1786",1,20,710,210,"3"
"1787",1,20,730,210,"3"
"1788",1,20,750,210,"3"
"1789",1,20,770,210,"1"
"1790",1,20,790,210,"1"
"1791",1,20,810,210,"1"
"1792",1,20,830,210,"1"
"1793",1,20,850,210,"2"
"1794",1,20,870,210,"1"
"1795",1,20,890,210,"1"
"1796",1,20,910,210,"1"
"1797",1,20,930,210,"1"
"1798",1,20,950,210,"3"
"1799",1,20,970,210,"4"
"1800",1,20,990,210,"4"
"1801",1,20,10,230,"2"
"1802",1,20,30,230,"2"
"1803",1,20,50,230,"2"
"1804",1,20,70,230,"2"
"1805",1,20,90,230,"2"
"1806",1,20,110,230,"2"
"1807",1,20,130,230,"2"
