"","census","d_cutoff","group","x","y","density","soiltype"
"3451",1,20,"2",10,270,4.45179107105033e-06,"1"
"3452",1,20,"2",30,270,4.46490088952125e-06,"1"
"3453",1,20,"2",50,270,4.36297578890493e-06,"1"
"3454",1,20,"2",70,270,4.20681152821809e-06,"1"
"3455",1,20,"2",90,270,4.26312087096968e-06,"1"
"3456",1,20,"2",110,270,4.13202551060537e-06,"1"
"3457",1,20,"2",130,270,3.84159925387757e-06,"1"
"3458",1,20,"2",150,270,3.71587616473004e-06,"1"
"3459",1,20,"2",170,270,3.67145114330657e-06,"1"
"3460",1,20,"2",190,270,3.61331659115424e-06,"1"
"3461",1,20,"2",210,270,3.70148585139311e-06,"1"
"3462",1,20,"2",230,270,3.76329767782435e-06,"1"
"3463",1,20,"2",250,270,3.58956735654423e-06,"1"
"3464",1,20,"2",270,270,3.22047918607416e-06,"1"
"3465",1,20,"2",290,270,3.13780341005373e-06,"1"
"3466",1,20,"2",310,270,3.42094816396204e-06,"1"
"3467",1,20,"2",330,270,3.34668672201225e-06,"1"
"3468",1,20,"2",350,270,2.70983186655503e-06,"1"
"3469",1,20,"2",370,270,2.2051819630387e-06,"1"
"3470",1,20,"2",390,270,2.11963651274102e-06,"1"
"3471",1,20,"2",410,270,2.12162758472239e-06,"1"
"3472",1,20,"2",430,270,1.97735605659721e-06,"3"
"3473",1,20,"2",450,270,2.0776060066834e-06,"3"
"3474",1,20,"2",470,270,2.56254389167389e-06,"3"
"3475",1,20,"2",490,270,3.01586568796428e-06,"1"
"3476",1,20,"2",10,290,5.25986469249727e-06,"2"
"3477",1,20,"2",30,290,5.27088573740274e-06,"2"
"3478",1,20,"2",50,290,5.11288675048555e-06,"2"
"3479",1,20,"2",70,290,5.03358499289664e-06,"2"
"3480",1,20,"2",90,290,5.25057747710294e-06,"1"
"3481",1,20,"2",110,290,4.85264956057182e-06,"1"
"3482",1,20,"2",130,290,3.99630048065603e-06,"1"
"3483",1,20,"2",150,290,3.54605180876238e-06,"1"
"3484",1,20,"2",170,290,3.53853225953826e-06,"1"
"3485",1,20,"2",190,290,3.68711989623527e-06,"1"
"3486",1,20,"2",210,290,3.90278453469894e-06,"1"
"3487",1,20,"2",230,290,3.92264820065119e-06,"1"
"3488",1,20,"2",250,290,3.66788134592696e-06,"1"
"3489",1,20,"2",270,290,3.42864801576604e-06,"1"
"3490",1,20,"2",290,290,3.54387454263663e-06,"1"
"3491",1,20,"2",310,290,3.91383684613473e-06,"1"
"3492",1,20,"2",330,290,3.87870099005743e-06,"1"
"3493",1,20,"2",350,290,3.37347690435335e-06,"1"
"3494",1,20,"2",370,290,2.9336213650195e-06,"1"
"3495",1,20,"2",390,290,2.71203488238888e-06,"1"
"3496",1,20,"2",410,290,2.53464920063604e-06,"1"
"3497",1,20,"2",430,290,2.29822831076415e-06,"3"
"3498",1,20,"2",450,290,2.37604539215793e-06,"3"
"3499",1,20,"2",470,290,2.80779975951797e-06,"1"
"3500",1,20,"2",490,290,3.13604414580366e-06,"1"
"3501",1,20,"2",10,310,4.99493649252338e-06,"2"
"3502",1,20,"2",30,310,5.04742578318651e-06,"2"
"3503",1,20,"2",50,310,5.09350004710685e-06,"2"
"3504",1,20,"2",70,310,5.42609976059036e-06,"2"
"3505",1,20,"2",90,310,5.85352484959675e-06,"2"
"3506",1,20,"2",110,310,5.39884306126398e-06,"1"
"3507",1,20,"2",130,310,4.33827015184619e-06,"1"
"3508",1,20,"2",150,310,3.67350808884399e-06,"3"
"3509",1,20,"2",170,310,3.71256036393916e-06,"1"
"3510",1,20,"2",190,310,4.19854092246052e-06,"1"
"3511",1,20,"2",210,310,4.52091394096861e-06,"1"
"3512",1,20,"2",230,310,4.20076643725721e-06,"1"
"3513",1,20,"2",250,310,3.78710096696573e-06,"1"
"3514",1,20,"2",270,310,3.64308146477642e-06,"1"
"3515",1,20,"2",290,310,3.61083990502994e-06,"1"
"3516",1,20,"2",310,310,3.79944158129012e-06,"1"
"3517",1,20,"2",330,310,3.98281299099507e-06,"1"
"3518",1,20,"2",350,310,4.06489432549171e-06,"1"
"3519",1,20,"2",370,310,3.87241654177883e-06,"1"
"3520",1,20,"2",390,310,3.34214776674359e-06,"1"
"3521",1,20,"2",410,310,2.9245366470429e-06,"1"
"3522",1,20,"2",430,310,2.80747618515361e-06,"3"
"3523",1,20,"2",450,310,2.95958555770427e-06,"3"
"3524",1,20,"2",470,310,3.2808002096165e-06,"1"
"3525",1,20,"2",490,310,3.47973319401155e-06,"1"
"3526",1,20,"2",10,330,4.61545584948103e-06,"2"
"3527",1,20,"2",30,330,4.53946315428556e-06,"2"
"3528",1,20,"2",50,330,4.71088500983819e-06,"2"
"3529",1,20,"2",70,330,5.1735799413498e-06,"2"
"3530",1,20,"2",90,330,5.49864646791155e-06,"2"
"3531",1,20,"2",110,330,5.09752106065932e-06,"2"
"3532",1,20,"2",130,330,4.22230767917978e-06,"3"
"3533",1,20,"2",150,330,3.59744947545597e-06,"3"
"3534",1,20,"2",170,330,3.69777046000134e-06,"3"
"3535",1,20,"2",190,330,4.29519041912888e-06,"1"
"3536",1,20,"2",210,330,4.59994108224297e-06,"1"
"3537",1,20,"2",230,330,4.23966402668294e-06,"1"
"3538",1,20,"2",250,330,3.88738180546918e-06,"1"
"3539",1,20,"2",270,330,3.69639116967745e-06,"3"
"3540",1,20,"2",290,330,3.27615664265097e-06,"3"
"3541",1,20,"2",310,330,3.22677784443112e-06,"1"
"3542",1,20,"2",330,330,3.81925768364057e-06,"1"
"3543",1,20,"2",350,330,4.62233747552351e-06,"1"
"3544",1,20,"2",370,330,4.63912704969548e-06,"1"
"3545",1,20,"2",390,330,3.79580062770211e-06,"1"
"3546",1,20,"2",410,330,3.13750391059527e-06,"1"
"3547",1,20,"2",430,330,3.09669588110149e-06,"1"
"3548",1,20,"2",450,330,3.2919730346941e-06,"3"
"3549",1,20,"2",470,330,3.47831146833836e-06,"3"
"3550",1,20,"2",490,330,3.62566911848139e-06,"1"
"3551",1,20,"2",10,350,4.54199264136273e-06,"2"
"3552",1,20,"2",30,350,4.479777155283e-06,"2"
"3553",1,20,"2",50,350,4.77703889831738e-06,"2"
"3554",1,20,"2",70,350,5.04347236894862e-06,"2"
"3555",1,20,"2",90,350,5.00782388069901e-06,"2"
"3556",1,20,"2",110,350,4.66509707685155e-06,"2"
"3557",1,20,"2",130,350,4.17785753315795e-06,"3"
"3558",1,20,"2",150,350,3.7079286180126e-06,"3"
"3559",1,20,"2",170,350,3.68823078409974e-06,"3"
"3560",1,20,"2",190,350,4.11561264947435e-06,"1"
"3561",1,20,"2",210,350,4.31706402729693e-06,"1"
"3562",1,20,"2",230,350,4.12289463241761e-06,"1"
"3563",1,20,"2",250,350,3.85562190351576e-06,"2"
"3564",1,20,"2",270,350,3.49279158823891e-06,"3"
"3565",1,20,"2",290,350,2.96109672172327e-06,"3"
"3566",1,20,"2",310,350,3.02281349389852e-06,"3"
"3567",1,20,"2",330,350,3.95447223371147e-06,"1"
"3568",1,20,"2",350,350,5.15126181201245e-06,"2"
"3569",1,20,"2",370,350,5.32897844588321e-06,"2"
"3570",1,20,"2",390,350,4.30030756048849e-06,"1"
"3571",1,20,"2",410,350,3.29970685351676e-06,"1"
"3572",1,20,"2",430,350,3.05613425953232e-06,"1"
"3573",1,20,"2",450,350,3.15282051740019e-06,"3"
"3574",1,20,"2",470,350,3.15189611394248e-06,"3"
"3575",1,20,"2",490,350,3.17695486082224e-06,"3"
"3576",1,20,"2",10,370,3.97754723374885e-06,"3"
"3577",1,20,"2",30,370,4.12633025352874e-06,"2"
"3578",1,20,"2",50,370,4.53321309807055e-06,"2"
"3579",1,20,"2",70,370,4.69070910474526e-06,"2"
"3580",1,20,"2",90,370,4.57624773755635e-06,"2"
"3581",1,20,"2",110,370,4.52187398278922e-06,"1"
"3582",1,20,"2",130,370,4.62002571539102e-06,"2"
"3583",1,20,"2",150,370,4.39697447636508e-06,"2"
"3584",1,20,"2",170,370,4.08025745077345e-06,"2"
"3585",1,20,"2",190,370,4.13785174801814e-06,"1"
"3586",1,20,"2",210,370,4.09391477425257e-06,"1"
"3587",1,20,"2",230,370,3.88797661851358e-06,"1"
"3588",1,20,"2",250,370,3.6380604122522e-06,"3"
"3589",1,20,"2",270,370,3.21128520963117e-06,"3"
"3590",1,20,"2",290,370,2.84917548405548e-06,"3"
"3591",1,20,"2",310,370,3.14496451170617e-06,"1"
"3592",1,20,"2",330,370,4.21132250838517e-06,"1"
"3593",1,20,"2",350,370,5.53829792082248e-06,"1"
"3594",1,20,"2",370,370,5.88751699659439e-06,"2"
"3595",1,20,"2",390,370,4.8566889916118e-06,"1"
"3596",1,20,"2",410,370,3.56044221477814e-06,"1"
"3597",1,20,"2",430,370,2.94087162196396e-06,"1"
"3598",1,20,"2",450,370,2.79652019820497e-06,"3"
"3599",1,20,"2",470,370,2.74275029104898e-06,"3"
"3600",1,20,"2",490,370,2.82443070029649e-06,"3"
"3601",1,20,"2",10,390,3.14421851019338e-06,"3"
"3602",1,20,"2",30,390,3.31855882470036e-06,"3"
"3603",1,20,"2",50,390,3.66926561547205e-06,"3"
"3604",1,20,"2",70,390,3.87856707661338e-06,"3"
"3605",1,20,"2",90,390,3.99470560803799e-06,"3"
"3606",1,20,"2",110,390,4.52802012571029e-06,"2"
"3607",1,20,"2",130,390,5.59164150882281e-06,"2"
"3608",1,20,"2",150,390,5.83891737995622e-06,"2"
"3609",1,20,"2",170,390,4.98301842716999e-06,"2"
"3610",1,20,"2",190,390,4.31998318529653e-06,"1"
"3611",1,20,"2",210,390,3.8653408156326e-06,"1"
"3612",1,20,"2",230,390,3.60678270468682e-06,"1"
"3613",1,20,"2",250,390,3.59886477975845e-06,"3"
"3614",1,20,"2",270,390,3.40401145078802e-06,"3"
"3615",1,20,"2",290,390,3.1225331322667e-06,"3"
"3616",1,20,"2",310,390,3.35196587185236e-06,"1"
"3617",1,20,"2",330,390,4.24041945830125e-06,"1"
"3618",1,20,"2",350,390,5.43050767991952e-06,"1"
"3619",1,20,"2",370,390,5.7872808720464e-06,"1"
"3620",1,20,"2",390,390,4.90714194424922e-06,"1"
"3621",1,20,"2",410,390,3.70156988439818e-06,"1"
"3622",1,20,"2",430,390,3.00599997866874e-06,"1"
"3623",1,20,"2",450,390,2.71160230771029e-06,"3"
"3624",1,20,"2",470,390,2.67800382671658e-06,"3"
"3625",1,20,"2",490,390,2.89887663121974e-06,"3"
"3626",1,20,"2",10,410,2.9309952695754e-06,"1"
"3627",1,20,"2",30,410,3.01393972145577e-06,"1"
"3628",1,20,"2",50,410,3.22188270294472e-06,"3"
"3629",1,20,"2",70,410,3.38935716961195e-06,"3"
"3630",1,20,"2",90,410,3.55814905493142e-06,"3"
"3631",1,20,"2",110,410,4.41823426983249e-06,"2"
"3632",1,20,"2",130,410,6.12282086419541e-06,"2"
"3633",1,20,"2",150,410,6.71474186916373e-06,"2"
"3634",1,20,"2",170,410,5.47689322862836e-06,"2"
"3635",1,20,"2",190,410,4.3514701179282e-06,"1"
"3636",1,20,"2",210,410,3.81952570949954e-06,"1"
"3637",1,20,"2",230,410,3.69304461913821e-06,"1"
"3638",1,20,"2",250,410,3.92652726781566e-06,"2"
"3639",1,20,"2",270,410,3.82865238531643e-06,"1"
"3640",1,20,"2",290,410,3.43036935792352e-06,"1"
"3641",1,20,"2",310,410,3.54866226319574e-06,"1"
"3642",1,20,"2",330,410,4.21398059275476e-06,"1"
"3643",1,20,"2",350,410,5.019276715341e-06,"1"
"3644",1,20,"2",370,410,5.12325734742149e-06,"1"
"3645",1,20,"2",390,410,4.44778182617854e-06,"1"
"3646",1,20,"2",410,410,3.64038666684771e-06,"1"
"3647",1,20,"2",430,410,3.18312558616907e-06,"1"
"3648",1,20,"2",450,410,2.92692450363612e-06,"1"
"3649",1,20,"2",470,410,2.91859614734286e-06,"3"
"3650",1,20,"2",490,410,3.18350131725668e-06,"3"
"3651",1,20,"2",10,430,3.26210466436557e-06,"1"
"3652",1,20,"2",30,430,3.36585172740809e-06,"1"
"3653",1,20,"2",50,430,3.55136882688789e-06,"1"
"3654",1,20,"2",70,430,3.60564914202638e-06,"3"
"3655",1,20,"2",90,430,3.55852463107423e-06,"3"
"3656",1,20,"2",110,430,3.998778612932e-06,"3"
"3657",1,20,"2",130,430,5.1633779863508e-06,"2"
"3658",1,20,"2",150,430,5.68831702416336e-06,"2"
"3659",1,20,"2",170,430,4.95782438406877e-06,"1"
"3660",1,20,"2",190,430,4.31084480075516e-06,"1"
"3661",1,20,"2",210,430,4.08349443670808e-06,"1"
"3662",1,20,"2",230,430,4.16574790885409e-06,"1"
"3663",1,20,"2",250,430,4.50508382693888e-06,"2"
"3664",1,20,"2",270,430,4.29878975736665e-06,"1"
"3665",1,20,"2",290,430,3.73742144518681e-06,"1"
"3666",1,20,"2",310,430,3.71756922901377e-06,"1"
"3667",1,20,"2",330,430,4.08672857566787e-06,"1"
"3668",1,20,"2",350,430,4.44243278699211e-06,"1"
"3669",1,20,"2",370,430,4.35181842552209e-06,"1"
"3670",1,20,"2",390,430,3.95731299997181e-06,"1"
"3671",1,20,"2",410,430,3.54528449793411e-06,"1"
"3672",1,20,"2",430,430,3.21538542880776e-06,"1"
"3673",1,20,"2",450,430,2.9522692338973e-06,"1"
"3674",1,20,"2",470,430,3.02579925863302e-06,"3"
"3675",1,20,"2",490,430,3.40870476761717e-06,"3"
"3676",1,20,"2",10,450,3.44050104921373e-06,"1"
"3677",1,20,"2",30,450,3.58810626306559e-06,"1"
"3678",1,20,"2",50,450,3.84460672502102e-06,"1"
"3679",1,20,"2",70,450,3.88550200516621e-06,"1"
"3680",1,20,"2",90,450,3.70765318301469e-06,"3"
"3681",1,20,"2",110,450,3.73287144608786e-06,"3"
"3682",1,20,"2",130,450,4.26135294565714e-06,"2"
"3683",1,20,"2",150,450,4.67211029806821e-06,"2"
"3684",1,20,"2",170,450,4.63580534910411e-06,"2"
"3685",1,20,"2",190,450,4.58136481864439e-06,"2"
"3686",1,20,"2",210,450,4.43616137725276e-06,"2"
"3687",1,20,"2",230,450,4.44395347569443e-06,"2"
"3688",1,20,"2",250,450,4.68431054926996e-06,"2"
"3689",1,20,"2",270,450,4.39652463021904e-06,"1"
"3690",1,20,"2",290,450,3.83739011539757e-06,"1"
"3691",1,20,"2",310,450,3.71324175558049e-06,"1"
"3692",1,20,"2",330,450,3.90506623293278e-06,"1"
"3693",1,20,"2",350,450,4.12799360773452e-06,"1"
"3694",1,20,"2",370,450,3.98941331230056e-06,"1"
"3695",1,20,"2",390,450,3.70068513442859e-06,"1"
"3696",1,20,"2",410,450,3.52891480944604e-06,"1"
"3697",1,20,"2",430,450,3.2984211774138e-06,"1"
"3698",1,20,"2",450,450,2.98466394262483e-06,"3"
"3699",1,20,"2",470,450,3.06327978941058e-06,"3"
"3700",1,20,"2",490,450,3.50971402534932e-06,"3"
"3701",1,20,"2",10,470,3.40344569912539e-06,"1"
"3702",1,20,"2",30,470,3.51088093097286e-06,"1"
"3703",1,20,"2",50,470,3.78932230544865e-06,"1"
"3704",1,20,"2",70,470,3.94963058031902e-06,"1"
"3705",1,20,"2",90,470,3.81662948366805e-06,"1"
"3706",1,20,"2",110,470,3.76412671388432e-06,"2"
"3707",1,20,"2",130,470,4.12502116518649e-06,"2"
"3708",1,20,"2",150,470,4.59376935930545e-06,"2"
"3709",1,20,"2",170,470,4.98917477671631e-06,"2"
"3710",1,20,"2",190,470,5.28782138038937e-06,"2"
"3711",1,20,"2",210,470,5.0931459309266e-06,"2"
"3712",1,20,"2",230,470,4.80789366455456e-06,"2"
"3713",1,20,"2",250,470,4.67522866921415e-06,"2"
"3714",1,20,"2",270,470,4.12286123327231e-06,"1"
"3715",1,20,"2",290,470,3.51053529562371e-06,"1"
"3716",1,20,"2",310,470,3.4396833033637e-06,"1"
"3717",1,20,"2",330,470,3.78164441497047e-06,"1"
"3718",1,20,"2",350,470,4.13197699957245e-06,"1"
"3719",1,20,"2",370,470,3.961903774988e-06,"1"
"3720",1,20,"2",390,470,3.58197357944987e-06,"1"
"3721",1,20,"2",410,470,3.39842025706911e-06,"1"
"3722",1,20,"2",430,470,3.23171753372091e-06,"1"
"3723",1,20,"2",450,470,2.99157004811226e-06,"1"
"3724",1,20,"2",470,470,3.08062092423851e-06,"3"
"3725",1,20,"2",490,470,3.45447349586469e-06,"3"
"3726",1,20,"2",10,490,3.36503235705286e-06,"1"
"3727",1,20,"2",30,490,3.39748769426754e-06,"1"
"3728",1,20,"2",50,490,3.62339451037018e-06,"1"
"3729",1,20,"2",70,490,3.88083760748186e-06,"1"
"3730",1,20,"2",90,490,3.8427019004737e-06,"1"
"3731",1,20,"2",110,490,3.76570870403666e-06,"1"
"3732",1,20,"2",130,490,4.02586855941113e-06,"2"
"3733",1,20,"2",150,490,4.59952046957769e-06,"2"
"3734",1,20,"2",170,490,5.29314921776921e-06,"2"
"3735",1,20,"2",190,490,5.83109018056106e-06,"2"
"3736",1,20,"2",210,490,5.71096650165108e-06,"2"
"3737",1,20,"2",230,490,5.24036291174885e-06,"2"
"3738",1,20,"2",250,490,4.73632766634501e-06,"1"
"3739",1,20,"2",270,490,3.90493359067976e-06,"1"
"3740",1,20,"2",290,490,3.20861802108569e-06,"1"
"3741",1,20,"2",310,490,3.224277928992e-06,"1"
"3742",1,20,"2",330,490,3.71137018286704e-06,"1"
"3743",1,20,"2",350,490,4.07355246580382e-06,"1"
"3744",1,20,"2",370,490,3.86130429829383e-06,"1"
"3745",1,20,"2",390,490,3.47072553768179e-06,"1"
"3746",1,20,"2",410,490,3.20797601635255e-06,"1"
"3747",1,20,"2",430,490,2.96374583532478e-06,"1"
"3748",1,20,"2",450,490,2.77225187399735e-06,"1"
"3749",1,20,"2",470,490,2.91370619741116e-06,"1"
"3750",1,20,"2",490,490,3.2204673265758e-06,"1"
"3751",1,20,"3",10,10,3.83906263528661e-06,"2"
"3752",1,20,"3",30,10,3.57702868715528e-06,"2"
"3753",1,20,"3",50,10,3.43364703257825e-06,"2"
"3754",1,20,"3",70,10,3.48000430597688e-06,"2"
"3755",1,20,"3",90,10,3.8643900566055e-06,"2"
"3756",1,20,"3",110,10,4.32459099536651e-06,"2"
"3757",1,20,"3",130,10,4.43404497109337e-06,"3"
"3758",1,20,"3",150,10,4.35284726402193e-06,"3"
"3759",1,20,"3",170,10,4.20695231634739e-06,"3"
"3760",1,20,"3",190,10,4.23439840604135e-06,"3"
"3761",1,20,"3",210,10,4.53356935251212e-06,"3"
"3762",1,20,"3",230,10,4.75121510612326e-06,"3"
"3763",1,20,"3",250,10,4.9237867341969e-06,"3"
"3764",1,20,"3",270,10,5.0832646045336e-06,"3"
"3765",1,20,"3",290,10,4.96683018079267e-06,"3"
"3766",1,20,"3",310,10,4.71057614816032e-06,"3"
"3767",1,20,"3",330,10,4.69633018827196e-06,"3"
"3768",1,20,"3",350,10,4.70497689064551e-06,"3"
"3769",1,20,"3",370,10,4.54599570486671e-06,"3"
"3770",1,20,"3",390,10,4.36978667665637e-06,"3"
"3771",1,20,"3",410,10,4.27722531648558e-06,"3"
"3772",1,20,"3",430,10,4.10603815773639e-06,"3"
"3773",1,20,"3",450,10,3.95622936748109e-06,"3"
"3774",1,20,"3",470,10,3.80867762593098e-06,"3"
"3775",1,20,"3",490,10,3.66384250827876e-06,"3"
"3776",1,20,"3",10,30,3.56135850197766e-06,"2"
"3777",1,20,"3",30,30,3.43996808343997e-06,"2"
"3778",1,20,"3",50,30,3.45958709189353e-06,"2"
"3779",1,20,"3",70,30,3.65741280912216e-06,"2"
"3780",1,20,"3",90,30,3.9966166444989e-06,"2"
"3781",1,20,"3",110,30,4.28490759305699e-06,"2"
"3782",1,20,"3",130,30,4.41308960018234e-06,"3"
"3783",1,20,"3",150,30,4.4534710909431e-06,"3"
"3784",1,20,"3",170,30,4.34856775531543e-06,"3"
"3785",1,20,"3",190,30,4.31258559203802e-06,"3"
"3786",1,20,"3",210,30,4.52318376521111e-06,"3"
"3787",1,20,"3",230,30,4.70215687857025e-06,"3"
"3788",1,20,"3",250,30,4.82256960436244e-06,"3"
"3789",1,20,"3",270,30,4.88168315000954e-06,"3"
"3790",1,20,"3",290,30,4.69928086605645e-06,"3"
"3791",1,20,"3",310,30,4.53148377464445e-06,"3"
"3792",1,20,"3",330,30,4.64043469626846e-06,"3"
"3793",1,20,"3",350,30,4.73026784975327e-06,"3"
"3794",1,20,"3",370,30,4.58750484333063e-06,"3"
"3795",1,20,"3",390,30,4.39199747300422e-06,"3"
"3796",1,20,"3",410,30,4.23473875850039e-06,"3"
"3797",1,20,"3",430,30,4.07838062754149e-06,"3"
"3798",1,20,"3",450,30,4.03475013560041e-06,"3"
"3799",1,20,"3",470,30,3.99711067190712e-06,"3"
"3800",1,20,"3",490,30,3.93842466036767e-06,"3"
"3801",1,20,"3",10,50,3.21217917122068e-06,"2"
"3802",1,20,"3",30,50,3.33600666429067e-06,"2"
"3803",1,20,"3",50,50,3.59011264062602e-06,"2"
"3804",1,20,"3",70,50,3.98126738617611e-06,"2"
"3805",1,20,"3",90,50,4.33258452655831e-06,"2"
"3806",1,20,"3",110,50,4.43479201199661e-06,"3"
"3807",1,20,"3",130,50,4.42832948660037e-06,"3"
"3808",1,20,"3",150,50,4.43723552077947e-06,"2"
"3809",1,20,"3",170,50,4.40282382045876e-06,"3"
"3810",1,20,"3",190,50,4.36111677954862e-06,"3"
"3811",1,20,"3",210,50,4.45125591072931e-06,"3"
"3812",1,20,"3",230,50,4.58803041446165e-06,"3"
"3813",1,20,"3",250,50,4.67185379429009e-06,"3"
"3814",1,20,"3",270,50,4.61373308755866e-06,"3"
"3815",1,20,"3",290,50,4.40108038039009e-06,"3"
"3816",1,20,"3",310,50,4.38738481997142e-06,"3"
"3817",1,20,"3",330,50,4.62696559848656e-06,"3"
"3818",1,20,"3",350,50,4.76238090159532e-06,"3"
"3819",1,20,"3",370,50,4.64092287280959e-06,"3"
"3820",1,20,"3",390,50,4.41957168305407e-06,"3"
"3821",1,20,"3",410,50,4.18482457425916e-06,"3"
"3822",1,20,"3",430,50,4.08929823075877e-06,"3"
"3823",1,20,"3",450,50,4.2485675816845e-06,"3"
"3824",1,20,"3",470,50,4.4292921189882e-06,"3"
"3825",1,20,"3",490,50,4.47262327689178e-06,"3"
"3826",1,20,"3",10,70,3.01455657265702e-06,"2"
"3827",1,20,"3",30,70,3.32200611910351e-06,"2"
"3828",1,20,"3",50,70,3.76780920047513e-06,"2"
"3829",1,20,"3",70,70,4.28530753683434e-06,"2"
"3830",1,20,"3",90,70,4.66266624058006e-06,"2"
"3831",1,20,"3",110,70,4.64953982282054e-06,"3"
"3832",1,20,"3",130,70,4.3988582516021e-06,"2"
"3833",1,20,"3",150,70,4.23572085635121e-06,"2"
"3834",1,20,"3",170,70,4.26934928007211e-06,"2"
"3835",1,20,"3",190,70,4.30601916433461e-06,"3"
"3836",1,20,"3",210,70,4.29356609196052e-06,"3"
"3837",1,20,"3",230,70,4.38945946697908e-06,"3"
"3838",1,20,"3",250,70,4.56601909249374e-06,"3"
"3839",1,20,"3",270,70,4.55566906472052e-06,"3"
"3840",1,20,"3",290,70,4.31061407152975e-06,"3"
"3841",1,20,"3",310,70,4.25228858668964e-06,"3"
"3842",1,20,"3",330,70,4.49254890126412e-06,"3"
"3843",1,20,"3",350,70,4.66129454035063e-06,"3"
"3844",1,20,"3",370,70,4.60654561553965e-06,"3"
"3845",1,20,"3",390,70,4.46806873266164e-06,"3"
"3846",1,20,"3",410,70,4.26466188843515e-06,"3"
"3847",1,20,"3",430,70,4.22858035052408e-06,"3"
"3848",1,20,"3",450,70,4.52426806601111e-06,"3"
"3849",1,20,"3",470,70,4.82799374878143e-06,"3"
"3850",1,20,"3",490,70,4.83598816321937e-06,"3"
"3851",1,20,"3",10,90,3.17835968936108e-06,"2"
"3852",1,20,"3",30,90,3.54737538701054e-06,"2"
"3853",1,20,"3",50,90,4.0575439334115e-06,"2"
"3854",1,20,"3",70,90,4.56202625111465e-06,"2"
"3855",1,20,"3",90,90,4.88229869556083e-06,"2"
"3856",1,20,"3",110,90,4.78874464845174e-06,"2"
"3857",1,20,"3",130,90,4.35151927170585e-06,"2"
"3858",1,20,"3",150,90,4.08127897660543e-06,"2"
"3859",1,20,"3",170,90,4.15265437577173e-06,"2"
"3860",1,20,"3",190,90,4.24005885960641e-06,"2"
"3861",1,20,"3",210,90,4.21378833735116e-06,"3"
"3862",1,20,"3",230,90,4.30140786207321e-06,"3"
"3863",1,20,"3",250,90,4.58429828052531e-06,"3"
"3864",1,20,"3",270,90,4.64508531928569e-06,"3"
"3865",1,20,"3",290,90,4.31530758527055e-06,"3"
"3866",1,20,"3",310,90,4.07249108709925e-06,"2"
"3867",1,20,"3",330,90,4.22694842200152e-06,"2"
"3868",1,20,"3",350,90,4.44881680446159e-06,"3"
"3869",1,20,"3",370,90,4.50990551640601e-06,"3"
"3870",1,20,"3",390,90,4.50253477429598e-06,"3"
"3871",1,20,"3",410,90,4.37063147659808e-06,"3"
"3872",1,20,"3",430,90,4.32690278613868e-06,"3"
"3873",1,20,"3",450,90,4.59261944655994e-06,"3"
"3874",1,20,"3",470,90,4.84824701054565e-06,"3"
"3875",1,20,"3",490,90,4.75243324533354e-06,"3"
"3876",1,20,"3",10,110,3.66783341807369e-06,"2"
"3877",1,20,"3",30,110,3.99499879672191e-06,"2"
"3878",1,20,"3",50,110,4.41823868753079e-06,"2"
"3879",1,20,"3",70,110,4.72100735241105e-06,"2"
"3880",1,20,"3",90,110,4.84033137475957e-06,"2"
"3881",1,20,"3",110,110,4.72402649045879e-06,"2"
"3882",1,20,"3",130,110,4.38142290316695e-06,"2"
"3883",1,20,"3",150,110,4.20690899700357e-06,"2"
"3884",1,20,"3",170,110,4.2587099126923e-06,"2"
"3885",1,20,"3",190,110,4.2881300771249e-06,"2"
"3886",1,20,"3",210,110,4.26375488202077e-06,"2"
"3887",1,20,"3",230,110,4.32085343860968e-06,"3"
"3888",1,20,"3",250,110,4.60193854934149e-06,"3"
"3889",1,20,"3",270,110,4.65360664545379e-06,"3"
"3890",1,20,"3",290,110,4.25598769081689e-06,"2"
"3891",1,20,"3",310,110,3.89367252057022e-06,"2"
"3892",1,20,"3",330,110,3.9800082846619e-06,"2"
"3893",1,20,"3",350,110,4.26528926181472e-06,"2"
"3894",1,20,"3",370,110,4.35361791479233e-06,"3"
"3895",1,20,"3",390,110,4.33540706483823e-06,"3"
"3896",1,20,"3",410,110,4.30170390323901e-06,"3"
"3897",1,20,"3",430,110,4.3031525394758e-06,"3"
"3898",1,20,"3",450,110,4.4600468613398e-06,"3"
"3899",1,20,"3",470,110,4.59651258089697e-06,"3"
"3900",1,20,"3",490,110,4.46848181202988e-06,"3"
"3901",1,20,"3",10,130,4.13299031217426e-06,"2"
"3902",1,20,"3",30,130,4.32215331743912e-06,"2"
"3903",1,20,"3",50,130,4.53327299793699e-06,"2"
"3904",1,20,"3",70,130,4.53029476585311e-06,"2"
"3905",1,20,"3",90,130,4.4659651374146e-06,"2"
"3906",1,20,"3",110,130,4.50328740953668e-06,"2"
"3907",1,20,"3",130,130,4.5404578158686e-06,"2"
"3908",1,20,"3",150,130,4.60849372221284e-06,"2"
"3909",1,20,"3",170,130,4.61601580109352e-06,"2"
"3910",1,20,"3",190,130,4.49524116592062e-06,"2"
"3911",1,20,"3",210,130,4.35992029396071e-06,"2"
"3912",1,20,"3",230,130,4.31009061005297e-06,"2"
"3913",1,20,"3",250,130,4.50139775810801e-06,"3"
"3914",1,20,"3",270,130,4.56593466354862e-06,"3"
"3915",1,20,"3",290,130,4.26268749967622e-06,"2"
